sales_id,Invoice ID,Branch_id,Branch,Cty_id,,City,Customer_id,Customer_type,Gender,Product_id,Product line,Unit price,Quantity,Tax,Total,Date,Time,Payment_method,cogs,gross margin percentage,gross income,Rating
s659-65-8956,659-65-8956,B659-65-8956,B,M659-65-8956,M,Mandalay,Member659-65-8956,Member,Male,p118,Fashion accessories,51.36,1,2.568,53.928,1/16/2019,15:26,Ewallet,51.36,4.761904762,2.568,5.2
s642-32-2990,642-32-2990,A642-32-2990,A,Y642-32-2990,Y,Yangon,Normal642-32-2990,Normal,Female,p119,Food and beverages,10.96,10,5.48,115.08,2/2/2019,20:48,Ewallet,109.6,4.761904762,5.48,6
s378-24-2715,378-24-2715,B378-24-2715,B,M378-24-2715,M,Mandalay,Normal378-24-2715,Normal,Male,p120,Home and lifestyle,53.44,2,5.344,112.224,1/20/2019,20:38,Ewallet,106.88,4.761904762,5.344,4.1
s638-60-7125,638-60-7125,A638-60-7125,A,Y638-60-7125,Y,Yangon,Normal638-60-7125,Normal,Female,p121,Electronic accessories,99.56,8,39.824,836.304,2/14/2019,17:03,Credit card,796.48,4.761904762,39.824,5.2
s659-36-1684,659-36-1684,C659-36-1684,C,N659-36-1684,N,Naypyitaw,Member659-36-1684,Member,Male,p122,Sports and travel,57.12,7,19.992,419.832,1/12/2019,12:02,Credit card,399.84,4.761904762,19.992,6.5
s219-22-9386,219-22-9386,B219-22-9386,B,M219-22-9386,M,Mandalay,Member219-22-9386,Member,Male,p123,Sports and travel,99.96,9,44.982,944.622,3/9/2019,17:26,Credit card,899.64,4.761904762,44.982,4.2
s336-78-2147,336-78-2147,C336-78-2147,C,N336-78-2147,N,Naypyitaw,Member336-78-2147,Member,Male,p124,Home and lifestyle,63.91,8,25.564,536.844,3/13/2019,19:52,Credit card,511.28,4.761904762,25.564,4.6
s268-27-6179,268-27-6179,B268-27-6179,B,M268-27-6179,M,Mandalay,Member268-27-6179,Member,Female,p125,Fashion accessories,56.47,8,22.588,474.348,3/9/2019,14:57,Ewallet,451.76,4.761904762,22.588,7.3
s668-90-8900,668-90-8900,A668-90-8900,A,Y668-90-8900,Y,Yangon,Normal668-90-8900,Normal,Female,p126,Home and lifestyle,93.69,7,32.7915,688.6215,3/10/2019,18:44,Credit card,655.83,4.761904762,32.7915,4.5
s870-54-3162,870-54-3162,A870-54-3162,A,Y870-54-3162,Y,Yangon,Normal870-54-3162,Normal,Female,p127,Sports and travel,32.25,5,8.0625,169.3125,1/27/2019,13:26,Cash,161.25,4.761904762,8.0625,9
s189-08-9157,189-08-9157,C189-08-9157,C,N189-08-9157,N,Naypyitaw,Normal189-08-9157,Normal,Female,p128,Fashion accessories,31.73,9,14.2785,299.8485,1/8/2019,16:17,Credit card,285.57,4.761904762,14.2785,5.9
s663-86-9076,663-86-9076,C663-86-9076,C,N663-86-9076,N,Naypyitaw,Member663-86-9076,Member,Female,p129,Food and beverages,68.54,8,27.416,575.736,1/8/2019,15:57,Ewallet,548.32,4.761904762,27.416,8.5
s549-84-7482,549-84-7482,B549-84-7482,B,M549-84-7482,M,Mandalay,Normal549-84-7482,Normal,Female,p130,Sports and travel,90.28,9,40.626,853.146,2/8/2019,11:15,Ewallet,812.52,4.761904762,40.626,7.2
s191-10-6171,191-10-6171,B191-10-6171,B,M191-10-6171,M,Mandalay,Normal191-10-6171,Normal,Female,p131,Fashion accessories,39.62,7,13.867,291.207,1/25/2019,13:18,Cash,277.34,4.761904762,13.867,7.5
s802-70-5316,802-70-5316,A802-70-5316,A,Y802-70-5316,Y,Yangon,Member802-70-5316,Member,Female,p132,Sports and travel,92.13,6,27.639,580.419,3/6/2019,20:34,Cash,552.78,4.761904762,27.639,8.3
s695-51-0018,695-51-0018,B695-51-0018,B,M695-51-0018,M,Mandalay,Normal695-51-0018,Normal,Female,p133,Sports and travel,34.84,4,6.968,146.328,2/10/2019,18:36,Cash,139.36,4.761904762,6.968,7.4
s590-83-4591,590-83-4591,B590-83-4591,B,M590-83-4591,M,Mandalay,Member590-83-4591,Member,Male,p134,Electronic accessories,87.45,6,26.235,550.935,2/17/2019,14:40,Credit card,524.7,4.761904762,26.235,8.8
s483-71-1164,483-71-1164,C483-71-1164,C,N483-71-1164,N,Naypyitaw,Normal483-71-1164,Normal,Female,p135,Health and beauty,81.3,6,24.39,512.19,3/8/2019,16:43,Ewallet,487.8,4.761904762,24.39,5.3
s597-78-7908,597-78-7908,C597-78-7908,C,N597-78-7908,N,Naypyitaw,Normal597-78-7908,Normal,Male,p136,Fashion accessories,90.22,3,13.533,284.193,2/18/2019,19:39,Cash,270.66,4.761904762,13.533,6.2
s700-81-1757,700-81-1757,A700-81-1757,A,Y700-81-1757,Y,Yangon,Normal700-81-1757,Normal,Female,p137,Electronic accessories,26.31,5,6.5775,138.1275,1/18/2019,20:59,Credit card,131.55,4.761904762,6.5775,8.8
s354-39-5160,354-39-5160,A354-39-5160,A,Y354-39-5160,Y,Yangon,Member354-39-5160,Member,Female,p138,Home and lifestyle,34.42,6,10.326,216.846,2/18/2019,15:39,Cash,206.52,4.761904762,10.326,9.8
s241-72-9525,241-72-9525,B241-72-9525,B,M241-72-9525,M,Mandalay,Normal241-72-9525,Normal,Male,p139,Sports and travel,51.91,10,25.955,545.055,2/16/2019,12:21,Cash,519.1,4.761904762,25.955,8.2
s575-30-8091,575-30-8091,A575-30-8091,A,Y575-30-8091,Y,Yangon,Normal575-30-8091,Normal,Male,p140,Sports and travel,72.5,8,29,609,3/16/2019,19:25,Ewallet,580,4.761904762,29,9.2
s731-81-9469,731-81-9469,C731-81-9469,C,N731-81-9469,N,Naypyitaw,Member731-81-9469,Member,Female,p141,Sports and travel,89.8,10,44.9,942.9,1/23/2019,13:00,Credit card,898,4.761904762,44.9,5.4
s280-17-4359,280-17-4359,C280-17-4359,C,N280-17-4359,N,Naypyitaw,Member280-17-4359,Member,Male,p142,Health and beauty,90.5,10,45.25,950.25,1/25/2019,13:48,Cash,905,4.761904762,45.25,8.1
s338-65-2210,338-65-2210,C338-65-2210,C,N338-65-2210,N,Naypyitaw,Member338-65-2210,Member,Female,p143,Health and beauty,68.6,10,34.3,720.3,2/5/2019,19:57,Cash,686,4.761904762,34.3,9.1
s488-25-4221,488-25-4221,C488-25-4221,C,N488-25-4221,N,Naypyitaw,Member488-25-4221,Member,Female,p144,Food and beverages,30.41,1,1.5205,31.9305,2/22/2019,10:36,Credit card,30.41,4.761904762,1.5205,8.4
s239-10-7476,239-10-7476,A239-10-7476,A,Y239-10-7476,Y,Yangon,Normal239-10-7476,Normal,Female,p145,Home and lifestyle,77.95,6,23.385,491.085,1/21/2019,16:37,Ewallet,467.7,4.761904762,23.385,8
s458-41-1477,458-41-1477,C458-41-1477,C,N458-41-1477,N,Naypyitaw,Normal458-41-1477,Normal,Female,p146,Health and beauty,46.26,6,13.878,291.438,3/8/2019,17:11,Credit card,277.56,4.761904762,13.878,9.5
s685-64-1609,685-64-1609,A685-64-1609,A,Y685-64-1609,Y,Yangon,Member685-64-1609,Member,Female,p147,Fashion accessories,30.14,10,15.07,316.47,2/10/2019,12:28,Ewallet,301.4,4.761904762,15.07,9.2
s568-90-5112,568-90-5112,C568-90-5112,C,N568-90-5112,N,Naypyitaw,Normal568-90-5112,Normal,Male,p148,Health and beauty,66.14,4,13.228,277.788,3/19/2019,12:46,Credit card,264.56,4.761904762,13.228,5.6
s262-47-2794,262-47-2794,B262-47-2794,B,M262-47-2794,M,Mandalay,Member262-47-2794,Member,Male,p149,Home and lifestyle,71.86,8,28.744,603.624,3/6/2019,15:07,Credit card,574.88,4.761904762,28.744,6.2
s238-49-0436,238-49-0436,A238-49-0436,A,Y238-49-0436,Y,Yangon,Normal238-49-0436,Normal,Male,p150,Health and beauty,32.46,8,12.984,272.664,3/27/2019,13:48,Credit card,259.68,4.761904762,12.984,4.9
s608-96-3517,608-96-3517,B608-96-3517,B,M608-96-3517,M,Mandalay,Member608-96-3517,Member,Female,p151,Fashion accessories,91.54,4,18.308,384.468,3/23/2019,19:20,Credit card,366.16,4.761904762,18.308,4.8
s584-86-7256,584-86-7256,C584-86-7256,C,N584-86-7256,N,Naypyitaw,Member584-86-7256,Member,Male,p152,Sports and travel,34.56,7,12.096,254.016,3/11/2019,16:07,Credit card,241.92,4.761904762,12.096,7.3
s746-94-0204,746-94-0204,A746-94-0204,A,Y746-94-0204,Y,Yangon,Normal746-94-0204,Normal,Male,p153,Fashion accessories,83.24,9,37.458,786.618,1/29/2019,11:56,Credit card,749.16,4.761904762,37.458,7.4
s214-17-6927,214-17-6927,C214-17-6927,C,N214-17-6927,N,Naypyitaw,Normal214-17-6927,Normal,Female,p154,Food and beverages,16.48,6,4.944,103.824,2/7/2019,18:23,Ewallet,98.88,4.761904762,4.944,9.9
s400-89-4171,400-89-4171,C400-89-4171,C,N400-89-4171,N,Naypyitaw,Normal400-89-4171,Normal,Female,p155,Sports and travel,80.97,8,32.388,680.148,1/28/2019,13:05,Cash,647.76,4.761904762,32.388,9.3
s782-95-9291,782-95-9291,A782-95-9291,A,Y782-95-9291,Y,Yangon,Member782-95-9291,Member,Male,p156,Food and beverages,92.29,5,23.0725,484.5225,2/20/2019,15:55,Credit card,461.45,4.761904762,23.0725,9
s279-74-2924,279-74-2924,B279-74-2924,B,M279-74-2924,M,Mandalay,Member279-74-2924,Member,Male,p157,Electronic accessories,72.17,1,3.6085,75.7785,1/4/2019,19:40,Cash,72.17,4.761904762,3.6085,6.1
s307-85-2293,307-85-2293,B307-85-2293,B,M307-85-2293,M,Mandalay,Normal307-85-2293,Normal,Male,p158,Home and lifestyle,50.28,5,12.57,263.97,3/7/2019,13:58,Ewallet,251.4,4.761904762,12.57,9.7
s743-04-1105,743-04-1105,B743-04-1105,B,M743-04-1105,M,Mandalay,Member743-04-1105,Member,Male,p159,Health and beauty,97.22,9,43.749,918.729,3/30/2019,14:43,Ewallet,874.98,4.761904762,43.749,6
s423-57-2993,423-57-2993,B423-57-2993,B,M423-57-2993,M,Mandalay,Normal423-57-2993,Normal,Male,p160,Sports and travel,93.39,6,28.017,588.357,3/27/2019,19:18,Ewallet,560.34,4.761904762,28.017,10
s894-41-5205,894-41-5205,C894-41-5205,C,N894-41-5205,N,Naypyitaw,Normal894-41-5205,Normal,Female,p161,Food and beverages,43.18,8,17.272,362.712,1/19/2019,19:39,Credit card,345.44,4.761904762,17.272,8.3
s275-28-0149,275-28-0149,A275-28-0149,A,Y275-28-0149,Y,Yangon,Normal275-28-0149,Normal,Male,p162,Sports and travel,63.69,1,3.1845,66.8745,2/25/2019,16:21,Cash,63.69,4.761904762,3.1845,6
s101-17-6199,101-17-6199,A101-17-6199,A,Y101-17-6199,Y,Yangon,Normal101-17-6199,Normal,Male,p163,Food and beverages,45.79,7,16.0265,336.5565,3/13/2019,19:44,Credit card,320.53,4.761904762,16.0265,7
s423-80-0988,423-80-0988,C423-80-0988,C,N423-80-0988,N,Naypyitaw,Normal423-80-0988,Normal,Male,p164,Sports and travel,76.4,2,7.64,160.44,1/30/2019,19:42,Ewallet,152.8,4.761904762,7.64,6.5
s548-46-9322,548-46-9322,B548-46-9322,B,M548-46-9322,M,Mandalay,Normal548-46-9322,Normal,Male,p165,Food and beverages,39.9,10,19.95,418.95,2/20/2019,15:24,Credit card,399,4.761904762,19.95,5.9
s505-02-0892,505-02-0892,B505-02-0892,B,M505-02-0892,M,Mandalay,Member505-02-0892,Member,Male,p166,Health and beauty,42.57,8,17.028,357.588,2/25/2019,14:12,Ewallet,340.56,4.761904762,17.028,5.6
s234-65-2137,234-65-2137,C234-65-2137,C,N234-65-2137,N,Naypyitaw,Normal234-65-2137,Normal,Male,p167,Home and lifestyle,95.58,10,47.79,1003.59,1/16/2019,13:32,Cash,955.8,4.761904762,47.79,4.8
s687-47-8271,687-47-8271,A687-47-8271,A,Y687-47-8271,Y,Yangon,Normal687-47-8271,Normal,Male,p168,Fashion accessories,98.98,10,49.49,1039.29,2/8/2019,16:20,Credit card,989.8,4.761904762,49.49,8.7
s796-32-9050,796-32-9050,A796-32-9050,A,Y796-32-9050,Y,Yangon,Normal796-32-9050,Normal,Male,p169,Food and beverages,51.28,6,15.384,323.064,1/19/2019,16:31,Cash,307.68,4.761904762,15.384,6.5
s105-31-1824,105-31-1824,A105-31-1824,A,Y105-31-1824,Y,Yangon,Member105-31-1824,Member,Male,p170,Sports and travel,69.52,7,24.332,510.972,2/1/2019,15:10,Credit card,486.64,4.761904762,24.332,8.5
s249-42-3782,249-42-3782,A249-42-3782,A,Y249-42-3782,Y,Yangon,Normal249-42-3782,Normal,Male,p171,Health and beauty,70.01,5,17.5025,367.5525,1/3/2019,11:36,Ewallet,350.05,4.761904762,17.5025,5.5
s316-55-4634,316-55-4634,B316-55-4634,B,M316-55-4634,M,Mandalay,Member316-55-4634,Member,Male,p172,Food and beverages,80.05,5,20.0125,420.2625,1/26/2019,12:45,Credit card,400.25,4.761904762,20.0125,9.4
s733-33-4967,733-33-4967,C733-33-4967,C,N733-33-4967,N,Naypyitaw,Normal733-33-4967,Normal,Male,p173,Electronic accessories,20.85,8,8.34,175.14,3/3/2019,19:17,Cash,166.8,4.761904762,8.34,6.3
s608-27-6295,608-27-6295,B608-27-6295,B,M608-27-6295,M,Mandalay,Member608-27-6295,Member,Male,p174,Electronic accessories,52.89,6,15.867,333.207,1/19/2019,17:34,Credit card,317.34,4.761904762,15.867,9.8
s414-12-7047,414-12-7047,B414-12-7047,B,M414-12-7047,M,Mandalay,Normal414-12-7047,Normal,Male,p175,Food and beverages,19.79,8,7.916,166.236,1/18/2019,12:04,Ewallet,158.32,4.761904762,7.916,8.7
s827-26-2100,827-26-2100,A827-26-2100,A,Y827-26-2100,Y,Yangon,Member827-26-2100,Member,Male,p176,Home and lifestyle,33.84,9,15.228,319.788,3/21/2019,16:21,Ewallet,304.56,4.761904762,15.228,8.8
s175-54-2529,175-54-2529,A175-54-2529,A,Y175-54-2529,Y,Yangon,Member175-54-2529,Member,Male,p177,Food and beverages,22.17,8,8.868,186.228,3/3/2019,17:01,Credit card,177.36,4.761904762,8.868,9.6
s139-52-2867,139-52-2867,C139-52-2867,C,N139-52-2867,N,Naypyitaw,Normal139-52-2867,Normal,Female,p178,Fashion accessories,22.51,7,7.8785,165.4485,2/13/2019,10:50,Credit card,157.57,4.761904762,7.8785,4.8
s407-63-8975,407-63-8975,A407-63-8975,A,Y407-63-8975,Y,Yangon,Normal407-63-8975,Normal,Male,p179,Food and beverages,73.88,6,22.164,465.444,3/23/2019,19:16,Ewallet,443.28,4.761904762,22.164,4.4
s342-65-4817,342-65-4817,C342-65-4817,C,N342-65-4817,N,Naypyitaw,Member342-65-4817,Member,Male,p180,Health and beauty,86.8,3,13.02,273.42,1/28/2019,16:47,Ewallet,260.4,4.761904762,13.02,9.9
s130-98-8941,130-98-8941,C130-98-8941,C,N130-98-8941,N,Naypyitaw,Normal130-98-8941,Normal,Male,p181,Fashion accessories,64.26,7,22.491,472.311,2/9/2019,10:00,Cash,449.82,4.761904762,22.491,5.7
s434-83-9547,434-83-9547,C434-83-9547,C,N434-83-9547,N,Naypyitaw,Member434-83-9547,Member,Male,p182,Food and beverages,38.47,8,15.388,323.148,1/23/2019,11:51,Cash,307.76,4.761904762,15.388,7.7
s851-28-6367,851-28-6367,A851-28-6367,A,Y851-28-6367,Y,Yangon,Member851-28-6367,Member,Male,p183,Sports and travel,15.5,10,7.75,162.75,3/23/2019,10:55,Ewallet,155,4.761904762,7.75,8
s824-88-3614,824-88-3614,C824-88-3614,C,N824-88-3614,N,Naypyitaw,Normal824-88-3614,Normal,Male,p184,Health and beauty,34.31,8,13.724,288.204,1/25/2019,15:00,Ewallet,274.48,4.761904762,13.724,5.7
s586-25-0848,586-25-0848,A586-25-0848,A,Y586-25-0848,Y,Yangon,Normal586-25-0848,Normal,Female,p185,Sports and travel,12.34,7,4.319,90.699,3/4/2019,11:19,Credit card,86.38,4.761904762,4.319,6.7
s895-66-0685,895-66-0685,B895-66-0685,B,M895-66-0685,M,Mandalay,Member895-66-0685,Member,Male,p186,Food and beverages,18.08,3,2.712,56.952,3/5/2019,19:46,Ewallet,54.24,4.761904762,2.712,8
s305-14-0245,305-14-0245,B305-14-0245,B,M305-14-0245,M,Mandalay,Member305-14-0245,Member,Female,p187,Home and lifestyle,94.49,8,37.796,793.716,3/3/2019,19:00,Ewallet,755.92,4.761904762,37.796,7.5
s732-04-5373,732-04-5373,B732-04-5373,B,M732-04-5373,M,Mandalay,Member732-04-5373,Member,Male,p188,Home and lifestyle,46.47,4,9.294,195.174,2/8/2019,10:53,Cash,185.88,4.761904762,9.294,7
s400-60-7251,400-60-7251,A400-60-7251,A,Y400-60-7251,Y,Yangon,Normal400-60-7251,Normal,Male,p189,Home and lifestyle,74.07,1,3.7035,77.7735,2/10/2019,12:50,Ewallet,74.07,4.761904762,3.7035,9.9
s593-65-1552,593-65-1552,C593-65-1552,C,N593-65-1552,N,Naypyitaw,Normal593-65-1552,Normal,Female,p190,Home and lifestyle,69.81,4,13.962,293.202,1/28/2019,20:50,Credit card,279.24,4.761904762,13.962,5.9
s284-34-9626,284-34-9626,B284-34-9626,B,M284-34-9626,M,Mandalay,Normal284-34-9626,Normal,Female,p191,Home and lifestyle,77.04,3,11.556,242.676,2/11/2019,10:39,Credit card,231.12,4.761904762,11.556,7.2
s437-58-8131,437-58-8131,B437-58-8131,B,M437-58-8131,M,Mandalay,Normal437-58-8131,Normal,Female,p192,Fashion accessories,73.52,2,7.352,154.392,1/15/2019,13:41,Ewallet,147.04,4.761904762,7.352,4.6
s286-43-6208,286-43-6208,C286-43-6208,C,N286-43-6208,N,Naypyitaw,Normal286-43-6208,Normal,Female,p193,Food and beverages,87.8,9,39.51,829.71,3/16/2019,19:08,Cash,790.2,4.761904762,39.51,9.2
s641-43-2399,641-43-2399,B641-43-2399,B,M641-43-2399,M,Mandalay,Normal641-43-2399,Normal,Male,p194,Home and lifestyle,25.55,4,5.11,107.31,1/26/2019,20:23,Ewallet,102.2,4.761904762,5.11,5.7
s831-07-6050,831-07-6050,A831-07-6050,A,Y831-07-6050,Y,Yangon,Normal831-07-6050,Normal,Male,p195,Electronic accessories,32.71,5,8.1775,171.7275,3/19/2019,11:30,Credit card,163.55,4.761904762,8.1775,9.9
s556-86-3144,556-86-3144,C556-86-3144,C,N556-86-3144,N,Naypyitaw,Member556-86-3144,Member,Female,p196,Fashion accessories,74.29,1,3.7145,78.0045,1/13/2019,19:30,Cash,74.29,4.761904762,3.7145,5
s848-24-9445,848-24-9445,C848-24-9445,C,N848-24-9445,N,Naypyitaw,Member848-24-9445,Member,Male,p197,Health and beauty,43.7,2,4.37,91.77,3/26/2019,18:03,Cash,87.4,4.761904762,4.37,4.9
s856-22-8149,856-22-8149,A856-22-8149,A,Y856-22-8149,Y,Yangon,Normal856-22-8149,Normal,Female,p198,Home and lifestyle,25.29,1,1.2645,26.5545,3/23/2019,10:13,Ewallet,25.29,4.761904762,1.2645,6.1
s699-01-4164,699-01-4164,C699-01-4164,C,N699-01-4164,N,Naypyitaw,Normal699-01-4164,Normal,Male,p199,Health and beauty,41.5,4,8.3,174.3,3/12/2019,19:58,Credit card,166,4.761904762,8.3,8.2
s420-11-4919,420-11-4919,C420-11-4919,C,N420-11-4919,N,Naypyitaw,Member420-11-4919,Member,Female,p200,Food and beverages,71.39,5,17.8475,374.7975,2/17/2019,19:57,Credit card,356.95,4.761904762,17.8475,5.5
s606-80-4905,606-80-4905,C606-80-4905,C,N606-80-4905,N,Naypyitaw,Member606-80-4905,Member,Female,p201,Sports and travel,19.15,6,5.745,120.645,1/29/2019,10:01,Credit card,114.9,4.761904762,5.745,6.8
s542-41-0513,542-41-0513,B542-41-0513,B,M542-41-0513,M,Mandalay,Member542-41-0513,Member,Female,p202,Electronic accessories,57.49,4,11.498,241.458,3/15/2019,11:57,Cash,229.96,4.761904762,11.498,6.6
s426-39-2418,426-39-2418,C426-39-2418,C,N426-39-2418,N,Naypyitaw,Normal426-39-2418,Normal,Male,p203,Electronic accessories,61.41,7,21.4935,451.3635,1/14/2019,10:02,Cash,429.87,4.761904762,21.4935,9.8
s875-46-5808,875-46-5808,B875-46-5808,B,M875-46-5808,M,Mandalay,Member875-46-5808,Member,Male,p204,Health and beauty,25.9,10,12.95,271.95,2/6/2019,14:51,Ewallet,259,4.761904762,12.95,8.7
s394-43-4238,394-43-4238,B394-43-4238,B,M394-43-4238,M,Mandalay,Member394-43-4238,Member,Male,p205,Home and lifestyle,17.77,5,4.4425,93.2925,2/15/2019,12:42,Credit card,88.85,4.761904762,4.4425,5.4
s749-24-1565,749-24-1565,A749-24-1565,A,Y749-24-1565,Y,Yangon,Normal749-24-1565,Normal,Female,p206,Health and beauty,23.03,9,10.3635,217.6335,1/3/2019,12:02,Ewallet,207.27,4.761904762,10.3635,7.9
s672-51-8681,672-51-8681,C672-51-8681,C,N672-51-8681,N,Naypyitaw,Member672-51-8681,Member,Female,p207,Electronic accessories,66.65,9,29.9925,629.8425,1/4/2019,18:19,Credit card,599.85,4.761904762,29.9925,9.7
s263-87-5680,263-87-5680,C263-87-5680,C,N263-87-5680,N,Naypyitaw,Member263-87-5680,Member,Female,p208,Home and lifestyle,28.53,10,14.265,299.565,3/18/2019,17:38,Ewallet,285.3,4.761904762,14.265,7.8
s573-58-9734,573-58-9734,B573-58-9734,B,M573-58-9734,M,Mandalay,Normal573-58-9734,Normal,Female,p209,Fashion accessories,30.37,3,4.5555,95.6655,3/28/2019,13:41,Ewallet,91.11,4.761904762,4.5555,5.1
s817-69-8206,817-69-8206,B817-69-8206,B,M817-69-8206,M,Mandalay,Normal817-69-8206,Normal,Female,p210,Electronic accessories,99.73,9,44.8785,942.4485,3/2/2019,19:42,Credit card,897.57,4.761904762,44.8785,6.5
s888-02-0338,888-02-0338,A888-02-0338,A,Y888-02-0338,Y,Yangon,Normal888-02-0338,Normal,Male,p211,Electronic accessories,26.23,9,11.8035,247.8735,1/25/2019,20:24,Ewallet,236.07,4.761904762,11.8035,5.9
s677-11-0152,677-11-0152,C677-11-0152,C,N677-11-0152,N,Naypyitaw,Normal677-11-0152,Normal,Female,p212,Food and beverages,93.26,9,41.967,881.307,1/16/2019,18:08,Cash,839.34,4.761904762,41.967,8.8
s142-63-6033,142-63-6033,B142-63-6033,B,M142-63-6033,M,Mandalay,Normal142-63-6033,Normal,Male,p213,Home and lifestyle,92.36,5,23.09,484.89,3/20/2019,19:17,Ewallet,461.8,4.761904762,23.09,4.9
s656-16-1063,656-16-1063,B656-16-1063,B,M656-16-1063,M,Mandalay,Normal656-16-1063,Normal,Male,p214,Sports and travel,46.42,3,6.963,146.223,1/4/2019,13:24,Credit card,139.26,4.761904762,6.963,4.4
s891-58-8335,891-58-8335,B891-58-8335,B,M891-58-8335,M,Mandalay,Member891-58-8335,Member,Female,p215,Sports and travel,29.61,7,10.3635,217.6335,3/11/2019,15:53,Cash,207.27,4.761904762,10.3635,6.5
s802-43-8934,802-43-8934,A802-43-8934,A,Y802-43-8934,Y,Yangon,Normal802-43-8934,Normal,Male,p216,Home and lifestyle,18.28,1,0.914,19.194,3/22/2019,15:05,Credit card,18.28,4.761904762,0.914,8.3
s560-30-5617,560-30-5617,B560-30-5617,B,M560-30-5617,M,Mandalay,Normal560-30-5617,Normal,Female,p217,Sports and travel,24.77,5,6.1925,130.0425,3/24/2019,18:27,Cash,123.85,4.761904762,6.1925,8.5
s319-74-2561,319-74-2561,A319-74-2561,A,Y319-74-2561,Y,Yangon,Member319-74-2561,Member,Female,p218,Electronic accessories,94.64,3,14.196,298.116,2/21/2019,16:55,Cash,283.92,4.761904762,14.196,5.5
s549-03-9315,549-03-9315,B549-03-9315,B,M549-03-9315,M,Mandalay,Normal549-03-9315,Normal,Male,p219,Fashion accessories,94.87,8,37.948,796.908,2/12/2019,12:58,Ewallet,758.96,4.761904762,37.948,8.7
s790-29-1172,790-29-1172,B790-29-1172,B,M790-29-1172,M,Mandalay,Normal790-29-1172,Normal,Female,p220,Food and beverages,57.34,3,8.601,180.621,3/10/2019,18:59,Credit card,172.02,4.761904762,8.601,7.9
s239-36-3640,239-36-3640,B239-36-3640,B,M239-36-3640,M,Mandalay,Normal239-36-3640,Normal,Male,p221,Electronic accessories,45.35,6,13.605,285.705,1/31/2019,13:44,Ewallet,272.1,4.761904762,13.605,6.1
s468-01-2051,468-01-2051,B468-01-2051,B,M468-01-2051,M,Mandalay,Normal468-01-2051,Normal,Male,p222,Food and beverages,62.08,7,21.728,456.288,3/6/2019,13:46,Ewallet,434.56,4.761904762,21.728,5.4
s389-25-3394,389-25-3394,C389-25-3394,C,N389-25-3394,N,Naypyitaw,Normal389-25-3394,Normal,Male,p223,Electronic accessories,11.81,5,2.9525,62.0025,2/17/2019,18:06,Cash,59.05,4.761904762,2.9525,9.4
s279-62-1445,279-62-1445,C279-62-1445,C,N279-62-1445,N,Naypyitaw,Member279-62-1445,Member,Female,p224,Fashion accessories,12.54,1,0.627,13.167,2/21/2019,12:38,Cash,12.54,4.761904762,0.627,8.2
s213-72-6612,213-72-6612,A213-72-6612,A,Y213-72-6612,Y,Yangon,Normal213-72-6612,Normal,Male,p225,Food and beverages,43.25,2,4.325,90.825,3/20/2019,15:56,Cash,86.5,4.761904762,4.325,6.2
s746-68-6593,746-68-6593,C746-68-6593,C,N746-68-6593,N,Naypyitaw,Member746-68-6593,Member,Female,p226,Sports and travel,87.16,2,8.716,183.036,1/11/2019,14:29,Credit card,174.32,4.761904762,8.716,9.7
s836-82-5858,836-82-5858,B836-82-5858,B,M836-82-5858,M,Mandalay,Member836-82-5858,Member,Male,p227,Health and beauty,69.37,9,31.2165,655.5465,1/26/2019,19:14,Ewallet,624.33,4.761904762,31.2165,4
s583-72-1480,583-72-1480,C583-72-1480,C,N583-72-1480,N,Naypyitaw,Member583-72-1480,Member,Male,p228,Electronic accessories,37.06,4,7.412,155.652,1/31/2019,16:24,Ewallet,148.24,4.761904762,7.412,9.7
s466-61-5506,466-61-5506,B466-61-5506,B,M466-61-5506,M,Mandalay,Member466-61-5506,Member,Female,p229,Electronic accessories,90.7,6,27.21,571.41,2/26/2019,10:52,Cash,544.2,4.761904762,27.21,5.3
s721-86-6247,721-86-6247,A721-86-6247,A,Y721-86-6247,Y,Yangon,Normal721-86-6247,Normal,Female,p230,Home and lifestyle,63.42,8,25.368,532.728,3/11/2019,12:55,Ewallet,507.36,4.761904762,25.368,7.4
